country,gender,age,yr_mrr,chd,chda,edu,physio,raf,rel,safety,love4,happy,esteem2,love5,love3,esteem1,sact,love2,love1,ms1,ms2,ms3,scoll1,scoll2,scoll3,scoll4,icoll1,icoll2,icoll3,icoll4
Brazil,1,28,8,2,1,4,3,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6,1,1,1,1,6
Brazil,2,58,22,2,0,5,2,1,4,5,1,2,1,1,2,1,1,2,1,3,3,3,5,6,5,7,6,7,1,6
Brazil,1,42,18,1,1,4,1,1,4,6,1,2,1,1,1,1,2,1,1,3,4,3,6,3,2,2,2,6,2,6
Brazil,1,30,8,1,0,2,3,1,4,4,1,5,1,3,3,3,1,3,1,4,4,4,7,4,1,1,5,1,3,6
Brazil,2,30,6,1,1,5,3,1,4,6,2,3,3,2,3,1,1,4,2,3,3,6,4,7,6,7,6,7,3,6
Brazil,2,24,1,0,0,5,2,1,2,1,1,2,2,1,1,1,1,1,1,2,3,3,6,6,4,2,7,7,4,6
Brazil,2,30,3,1,1,5,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,7,7,4,6,7,7,4,6
Brazil,2,43,11,1,1,5,2,1,4,7,4,3,1,4,5,4,5,5,4,7,7,7,7,7,7,7,7,7,4,6
Brazil,2,41,23,2,0,5,3,1,1,6,1,1,1,1,1,1,1,2,1,2,2,2,3,5,5,5,7,7,6,6
Brazil,2,52,30,1,0,5,2,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,5,3,2,1,7
Brazil,2,30,3,1,0,5,2,1,4,4,1,1,1,1,1,2,2,1,1,2,3,3,7,7,2,2,7,7,3,7
Brazil,2,43,18,2,2,5,2,1,3,1,1,1,1,1,1,1,1,2,1,1,2,1,4,6,3,3,7,7,3,7
Brazil,1,59,35,4,0,5,3,1,4,5,1,2,2,2,2,2,1,2,2,4,4,4,6,7,4,6,7,7,4,7
Brazil,1,22,5,0,0,4,4,1,6,1,2,2,2,2,5,5,5,2,3,3,3,3,7,7,4,7,7,7,4,7
Brazil,1,35,6,0,0,5,2,1,5,7,1,1,1,1,1,1,1,1,1,3,4,4,5,7,6,7,7,5,5,7
Brazil,2,29,1,0,0,5,3,1,5,5,1,1,2,1,1,2,1,2,1,2,1,2,7,7,6,7,6,7,5,7
Brazil,2,28,7,1,1,5,3,1,4,4,1,1,1,1,1,1,1,1,1,2,3,4,6,7,4,7,6,6,7,7
Brazil,2,38,10,2,2,5,3,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,6,6,5,4,7,7,7,7
Brazil,1,30,2,0,0,3,2,1,3,2,1,2,1,2,2,1,1,2,1,1,1,1,6,7,4,6,7,7,7,7
Brazil,2,27,1,0,0,5,3,1,4,1,1,1,1,1,1,1,1,2,1,2,2,1,6,7,6,6,7,7,7,7
Brazil,2,48,14,3,1,5,3,1,5,6,1,1,1,1,1,1,1,2,1,1,1,2,5,7,5,7,7,7,7,7
Brazil,2,34,9,3,3,5,2,1,4,7,1,1,1,1,1,2,1,3,1,2,2,3,6,7,5,7,7,7,7,7
Brazil,2,46,23,2,0,5,3,1,2,5,1,2,2,1,2,2,2,2,1,4,3,3,6,7,6,7,7,7,7,7
Brazil,2,42,23,1,0,5,3,1,3,6,1,1,1,1,1,1,1,1,1,2,2,1,7,7,6,7,7,7,7,7
Brazil,2,25,1,0,0,5,2,1,5,4,1,1,1,1,1,1,2,2,1,2,3,2,6,7,7,7,7,7,7,7
Brazil,1,26,3,1,1,5,2,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7
Brazil,1,24,2,0,0,5,2,2,4,3,1,1,1,1,1,1,1,1,1,7,7,7,1,1,1,1,1,1,1,1
Brazil,1,43,23,2,0,3,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,1,27,4,0,2,4,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,2,34,3,0,0,5,2,2,5,6,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,1,52,38,2,2,5,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1
Brazil,1,26,0.75,0,0,3,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1
Brazil,1,49,33,3,0,5,2,2,3,6,1,1,1,1,1,1,1,1,1,2,3,2,2,1,2,1,1,1,1,1
Brazil,2,63,38,2,0,5,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
Brazil,1,32,6,0,0,4,3,2,4,6,2,2,5,2,2,1,2,2,1,5,5,6,2,2,2,1,1,1,1,1
Brazil,1,35,4,1,1,4,3,2,4,3,1,2,1,1,1,1,1,1,1,2,2,2,2,1,3,1,1,1,1,1
Brazil,2,39,16,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1
Brazil,1,43,6,1,0,5,2,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1
Brazil,1,48,15,1,0,5,3,2,4,2,2,1,2,1,2,1,3,2,2,3,1,2,6,1,3,1,1,1,1,1
Brazil,1,31,3,0,0,5,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,1,1,1,1
Brazil,1,43,22,2,1,3,3,2,2,6,1,1,2,1,1,1,1,1,1,1,1,2,3,2,6,1,1,1,1,1
Brazil,1,33,7,2,2,5,3,2,3,1,1,1,1,1,2,1,1,1,1,2,1,2,3,1,2,2,1,1,1,1
Brazil,1,42,24,2,2,4,3,2,4,2,1,1,2,1,1,1,1,1,1,1,3,3,2,1,2,3,1,1,1,1
Brazil,2,53,27,3,0,4,3,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,4,5,2,1,1,1
Brazil,1,30,2,0,0,5,1,2,4,2,2,2,3,2,2,1,2,3,2,4,4,4,4,5,5,4,4,1,1,1
Brazil,1,44,27,3,0,3,3,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,6,2,2,1,1
Brazil,1,38,16,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1
Brazil,1,30,7,2,1,5,3,2,4,6,5,4,2,5,5,2,5,3,5,6,6,6,7,7,6,1,1,1,2,1
Brazil,2,32,7,1,6,5,3,2,4,7,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,2,1
Brazil,1,30,4,0,0,5,1,2,6,1,1,2,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,3,1
Brazil,1,40,23,2,2,5,3,2,4,6,1,1,2,1,1,1,1,2,1,2,3,2,1,1,3,1,1,1,3,1
Brazil,1,44,14,1,1,5,2,2,3,6,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,3,1,1,3,1
Brazil,1,42,15,2,2,5,3,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1
Brazil,1,30,2,1,1,5,3,2,3,7,2,1,2,2,3,1,2,2,2,4,5,4,1,1,5,1,1,1,4,1
Brazil,2,34,4,1,1,5,3,2,4,6,1,1,1,1,1,1,1,2,1,2,1,1,1,1,5,1,1,1,4,1
Brazil,1,41,13,2,2,5,1,2,7,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,3,4,1,1,4,1
Brazil,1,28,2,0,0,5,3,2,5,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,1
Brazil,2,27,1,1,0,5,3,2,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,6,1,1,1,6,1
Brazil,2,49,27,2,0,5,1,2,4,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,7,1,1,1,6,1
Brazil,1,52,33,2,0,5,2,2,3,2,2,1,3,3,4,1,3,3,3,3,4,4,2,1,4,1,1,1,7,1
Brazil,1,33,18,3,3,4,3,2,4,1,1,2,1,1,1,1,1,2,1,4,3,3,2,1,2,1,1,1,1,2
Brazil,1,29,4,0,0,5,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,5,4,6,1,1,1,1,2
Brazil,1,20,3,0,0,4,3,2,2,7,2,1,1,2,2,2,2,2,1,3,3,3,1,1,2,2,1,1,1,2
Brazil,2,38,4,0,0,5,1,2,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,1,1,2
Brazil,1,44,14,0,0,5,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,1,1,1,2
Brazil,1,30,4,1,1,5,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,2,2
Brazil,1,29,3,0,0,5,3,2,5,6,1,1,1,2,1,1,2,3,1,3,2,3,1,1,2,2,1,1,2,2
Brazil,1,40,15,1,2,5,3,2,4,4,1,1,1,1,1,1,1,1,1,4,4,4,3,1,1,1,2,1,2,2
Brazil,1,24,8,0,0,4,2,2,4,5,1,1,1,1,1,1,1,1,1,7,6,6,2,2,2,2,2,2,2,2
Brazil,1,31,5,1,1,5,2,2,1,1,1,1,1,1,1,1,1,2,1,3,3,3,2,1,2,1,1,1,3,2
Brazil,2,34,4,1,1,4,2,2,2,7,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,3,2
Brazil,2,58,32,2,2,5,1,2,3,3,1,2,1,2,2,1,1,2,1,2,2,2,3,2,4,2,2,1,4,2
Brazil,2,50,17,0,0,5,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,2
Brazil,1,24,2,0,0,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,3
Brazil,1,33,7,1,1,5,3,2,3,3,1,3,2,1,2,1,1,2,1,3,3,3,3,1,2,2,3,3,2,3
Brazil,1,34,6,1,1,5,3,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3
Brazil,1,50,16,1,0,4,2,2,5,6,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,3,1,1,3,3
Brazil,2,42,16,1,0,5,2,2,6,7,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,3,3
Brazil,2,31,5,1,1,5,2,2,4,4,1,2,2,1,1,1,1,4,1,3,3,3,3,3,4,3,3,3,3,3
Brazil,1,32,16,2,2,5,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,4,5,6,3,3,3
Brazil,1,23,1,0,0,4,3,2,3,5,1,1,2,2,1,1,2,2,1,4,4,4,6,5,5,5,5,5,3,3
Brazil,1,24,4,1,1,4,3,2,4,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,1,1,1,4
Brazil,2,31,7,1,1,5,2,2,5,2,1,2,2,2,2,2,2,2,2,3,3,3,2,1,3,2,2,2,3,4
Brazil,2,38,16,2,2,5,3,2,5,3,1,2,1,1,1,1,2,3,1,1,1,1,7,7,7,7,1,1,4,4
Brazil,2,34,9,2,2,5,3,2,4,6,1,1,2,1,1,1,2,1,1,1,2,1,5,7,3,5,7,7,4,4
Brazil,1,30,9,1,1,4,2,2,4,2,3,2,1,2,1,2,1,3,2,3,3,4,1,1,4,2,1,1,5,4
Brazil,1,25,4,1,1,4,3,2,3,6,4,2,4,3,3,4,3,3,3,5,4,6,7,5,6,6,6,5,5,4
Brazil,2,22,2,0,0,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,5
Brazil,2,29,0.3333333333,0,0,5,3,2,4,6,1,1,2,1,1,1,1,2,2,2,1,2,5,2,2,3,1,1,1,5
Brazil,1,53,27,2,1,4,3,2,3,3,1,1,1,1,1,1,1,2,1,1,1,2,2,2,6,5,4,4,3,5
Brazil,2,48,27,2,1,5,3,2,4,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,6,5,4,1,6,5
Brazil,2,42,23,3,3,5,2,2,3,6,1,1,1,1,1,1,1,1,1,1,1,2,6,7,6,6,7,7,6,6
Brazil,2,29,8,1,1,5,2,2,3,2,1,1,1,1,1,2,1,2,1,3,2,2,7,7,5,7,7,7,6,6
Brazil,2,31,0.1,0,0,5,4,2,5,1,1,1,1,1,1,1,1,1,1,2,3,3,6,6,3,7,7,7,1,7
Brazil,1,42,26,2,0,5,2,2,4,7,1,2,1,1,1,1,1,2,1,2,2,2,3,1,5,1,1,1,3,7
Brazil,2,29,10,2,2,5,2,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,3,7,3,7,5,6,5,7
Brazil,1,30,1,0,0,5,3,2,3,4,1,1,3,1,1,2,1,2,1,1,1,4,5,7,5,7,7,7,6,7
Brazil,2,26,2,0,0,5,2,4,5,3,1,2,1,1,1,1,1,2,1,3,3,2,6,5,1,2,7,7,5,1
Brazil,1,40,12,0,0,5,2,4,4,6,1,2,1,2,1,1,1,1,1,4,4,4,6,7,5,7,7,7,1,2
Brazil,2,33,4,1,0,5,2,4,6,1,2,2,2,1,2,2,1,5,2,3,3,3,4,6,6,7,7,7,1,2
Brazil,1,30,3,0,0,5,2,4,6,6,1,1,1,1,1,1,1,1,1,2,1,2,5,6,3,6,7,7,6,2
Brazil,1,36,2,0,0,5,2,4,6,2,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,4,4,4,3,3
Brazil,2,50,26,2,2,5,1,4,7,6,1,2,1,1,3,1,1,3,1,3,4,3,5,7,4,7,7,7,4,3
Brazil,2,24,1,0,0,5,2,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,6,7,6,7,6,4,4,4
Brazil,1,47,19,1,1,5,1,4,6,7,2,2,2,2,4,1,1,5,2,5,4,5,7,7,7,7,5,7,6,4
Brazil,2,31,7,1,1,5,2,4,4,7,1,1,1,1,1,1,1,2,1,3,3,3,1,6,1,6,7,7,5,5
Brazil,2,30,3,0,0,5,2,4,4,3,1,1,1,1,1,1,1,1,1,2,2,2,6,7,4,5,6,6,3,6
Brazil,2,32,6,1,1,5,3,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,6,7,4,7,7,7,3,6
Brazil,1,34,7,1,1,4,2,4,6,3,1,2,2,1,2,2,1,2,1,2,1,2,5,6,5,4,6,7,5,6
Brazil,2,38,2,0,0,5,2,4,4,5,1,2,1,1,1,1,1,1,1,1,1,1,7,7,5,6,7,7,5,6
Brazil,1,31,2,1,1,5,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,6,6,7,7,5,6
Brazil,2,44,1,0,0,5,2,4,4,6,1,1,1,1,1,1,1,1,1,1,1,1,7,7,6,6,7,7,7,6
Brazil,2,30,5,1,0,5,2,4,6,2,1,1,1,1,1,1,1,1,1,2,2,2,6,7,2,6,7,7,5,7
Brazil,2,33,5,2,2,5,2,4,6,3,1,1,1,1,1,1,1,2,1,1,1,1,6,7,6,7,7,7,6,7
Brazil,1,33,3,1,0,5,3,4,4,6,1,1,1,1,1,1,1,3,1,3,3,3,7,7,3,7,7,7,7,7
Brazil,2,25,8,1,1,5,2,6,4,2,1,1,1,1,3,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1
Brazil,1,26,3,1,1,5,3,6,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1
Brazil,1,37,18,2,2,2,5,6,4,4,2,1,1,2,3,1,2,5,1,3,3,3,5,2,2,2,1,1,1,1
Brazil,2,43,16,2,2,5,2,6,4,3,2,2,2,2,1,1,1,2,1,2,2,3,3,2,3,2,1,1,1,1
Brazil,1,30,4,0,0,5,2,6,5,6,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,3,2,1,1
Brazil,2,66,45,6,0,2,3,6,6,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,1
Brazil,2,32,7,2,2,5,3,6,7,7,1,1,1,1,1,2,2,2,1,3,3,3,1,1,3,2,1,1,3,1
Brazil,2,28,3,1,1,4,3,6,4,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,4,1
Brazil,1,57,32,3,0,5,3,6,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,6,1
Brazil,1,32,3,1,0,4,3,6,4,3,1,2,1,1,1,1,1,1,1,3,2,2,1,1,2,1,1,1,1,2
Brazil,2,42,20,2,2,4,3,6,6,6,1,1,1,3,1,2,1,2,1,1,2,3,6,2,5,2,1,1,1,2
Brazil,1,26,4,0,0,2,3,6,4,7,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2
Brazil,2,50,25,2,0,4,3,6,7,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,3,2,1,1,2,2
Brazil,1,25,1,1,1,1,1,6,4,6,2,4,2,1,1,1,2,2,2,3,3,5,5,2,6,2,1,1,2,2
Brazil,2,36,7,0,0,4,2,6,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,5,2,2,2
Brazil,2,54,33,3,0,5,2,6,5,1,1,1,1,1,1,1,1,1,7,1,1,1,2,2,6,1,1,1,6,2
Brazil,1,27,3,0,0,5,2,6,7,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,3,3
Brazil,1,23,2,0,0,4,2,6,7,6,1,2,1,2,1,1,1,2,1,2,2,2,3,3,5,1,1,1,1,4
Brazil,1,26,3,1,2,4,4,6,3,4,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,3,1,1,4,4
Brazil,2,30,4,1,0,5,2,6,7,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,6,4
Brazil,1,32,4,0,0,4,3,6,5,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,5,5
Brazil,2,38,21,2,2,4,2,6,7,7,1,1,1,1,1,1,2,1,1,1,1,1,6,1,2,1,1,1,4,6
Brazil,2,33,5,0,0,5,2,3,3,1,2,1,3,2,1,2,1,3,2,4,3,4,6,6,4,7,7,7,4,2
Brazil,2,29,2,0,0,5,3,3,4,1,1,2,2,1,1,3,1,1,1,3,3,4,7,7,5,5,7,7,4,4
Brazil,2,31,3,1,1,5,3,3,4,4,1,2,1,1,1,1,1,2,1,3,3,3,7,7,3,6,7,7,3,7
Brazil,2,43,14,1,1,5,2,3,3,6,2,2,2,2,2,1,2,2,2,3,3,3,7,7,5,7,7,7,6,7
Brazil,2,44,23,2,0,5,3,3,2,7,1,1,1,1,1,2,1,1,1,2,2,2,6,5,6,7,7,7,7,7
Brazil,2,36,3,1,1,5,3,3,4,4,1,1,2,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7
Brazil,1,27,7,0,0,5,3,5,7,3,1,1,1,1,1,1,1,1,1,1,1,1,6,7,4,6,6,6,4,4
Brazil,1,64,8,3,0,5,2,5,7,6,1,1,1,1,1,1,1,1,1,1,1,1,6,6,5,6,6,6,4,4
Brazil,2,30,1,0,0,5,3,5,7,4,1,1,2,1,1,2,2,1,1,2,1,1,5,7,2,4,6,7,4,4
Brazil,1,22,0.1,0,0,4,4,5,7,3,1,2,2,1,1,1,1,2,1,3,3,3,4,6,5,6,2,2,7,4
Brazil,1,49,19,2,2,5,1,5,7,6,2,2,2,2,2,1,2,2,2,3,3,3,6,6,6,6,7,7,5,5
Brazil,1,28,0.1,0,0,4,4,5,7,4,1,2,1,2,1,1,1,1,1,2,3,2,5,5,5,7,5,5,6,5
Brazil,1,33,1,0,0,5,2,5,7,5,1,1,1,1,1,2,1,2,1,2,2,2,7,7,7,7,7,7,6,5
Brazil,2,39,2,1,1,5,2,5,7,6,2,2,2,2,2,2,2,2,2,3,3,3,6,7,4,7,7,7,6,6
Brazil,1,25,3,0,0,5,3,9,2,2,1,1,1,1,1,1,1,1,1,1,1,1,6,1,5,2,1,1,1,1
Brazil,1,42,20,1,1,5,2,9,3,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,3
Brazil,1,26,8,1,1,4,3,9,5,7,1,2,1,2,1,1,3,1,2,5,6,5,1,1,6,1,2,1,4,3
Brazil,1,27,3,1,1,4,4,9,3,7,2,2,2,1,1,1,1,3,2,4,6,7,1,2,1,1,1,1,3,4
Brazil,1,27,8,1,1,4,2,9,4,4,1,1,1,1,2,1,1,2,1,2,2,1,2,1,3,5,4,4,6,4
Brazil,2,65,40,4,0,5,2,9,3,7,1,2,1,1,1,2,1,1,1,1,1,1,2,2,5,3,1,1,7,5
Brazil,1,53,38,2,0,5,1,9,7,5,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,7,5
Brazil,1,32,1,1,1,5,3,10,5,5,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,1,1,1,4,1
Brazil,2,31,4,0,0,5,2,10,3,4,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2
Brazil,2,30,2,0,0,5,3,10,1,2,1,1,2,1,1,1,1,2,1,3,3,2,2,1,2,4,1,1,3,2
Brazil,2,44,6,1,0,3,2,10,7,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,2,3
Brazil,1,26,2,0,0,5,3,10,4,6,1,2,1,1,1,1,1,1,1,3,2,3,2,2,4,1,3,2,6,3
Brazil,1,33,5,2,2,3,3,,4,6,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1
Brazil,1,37,18,2,3,2,3,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1
Brazil,2,23,2,0,0,5,3,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,5,7,7,7,6,6
Brazil,1,35,10,2,0,4,3,,3,3,3,1,4,2,2,1,2,6,2,4,5,4,2,1,3,7,7,7,7,7
Brazil,2,47,7,1,0,5,1,,7,7,1,2,1,1,1,1,1,1,1,1,1,1,6,7,7,7,7,7,7,7
Brazil,2,60,37,3,0,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,1,1
Brazil,1,53,19,1,0,5,3,1,3,6,1,2,3,1,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,1
Brazil,2,68,39,2,1,5,3,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1
Brazil,1,45,21,1,1,5,2,1,3,2,1,2,2,1,1,1,2,2,2,2,3,4,2,1,3,1,1,1,2,1
Brazil,2,47,25,3,0,4,4,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,2,1
Brazil,1,45,25,3,0,4,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1
Brazil,2,40,18,2,2,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1
Brazil,2,54,31,3,0,5,2,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,1,1,3,1
Brazil,1,30,7,2,2,5,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,4,1
Brazil,1,29,7,2,2,4,3,1,3,3,1,1,1,1,1,1,1,2,1,1,2,1,3,6,7,3,5,3,4,1
Brazil,1,36,7,2,2,5,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,3,1,1,5,1
Brazil,1,59,34,2,0,5,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1
Brazil,1,27,1,0,0,5,2,1,5,6,1,1,1,1,1,1,1,1,1,1,1,1,7,1,2,1,1,1,2,2
Brazil,2,53,30,1,0,5,3,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
Brazil,1,61,36,3,0,5,2,1,2,2,1,2,2,1,1,1,1,1,1,3,4,3,4,1,1,1,2,2,2,2
Brazil,1,21,0.1,0,0,4,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2
Brazil,2,44,2,1,1,5,2,1,5,6,3,1,3,2,3,1,2,4,2,5,5,5,7,6,6,3,2,2,2,2
Brazil,1,51,28,2,0,3,2,1,4,3,1,1,1,2,1,2,2,2,1,2,2,2,2,1,5,1,1,1,3,2
Brazil,1,22,1,1,1,4,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,2,1,1,3,2
Brazil,2,31,8,2,2,5,2,1,3,6,1,1,1,1,1,1,1,3,1,3,2,3,3,3,1,2,2,2,3,2
Brazil,1,28,7,1,1,5,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,4,2
Brazil,2,23,0.1,0,0,4,3,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,5,2,4,1,1,1,4,2
Brazil,1,36,10,2,2,4,3,1,4,2,2,2,2,3,2,2,2,4,2,4,4,4,2,1,5,1,2,1,4,2
Brazil,1,38,21,2,1,4,3,1,2,6,1,1,2,2,2,1,2,2,2,4,4,4,3,2,3,1,1,1,7,2
Brazil,1,31,8,1,1,4,3,1,4,6,1,1,1,1,1,2,1,1,1,1,1,1,3,2,3,1,4,3,7,2
Brazil,1,49,24,2,0,5,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,3
Brazil,2,26,5,1,1,4,4,1,4,7,1,2,1,1,1,1,1,2,1,1,2,2,1,1,7,5,1,1,2,3
Brazil,1,34,8,2,2,5,3,1,6,6,2,3,2,1,1,1,1,2,1,2,2,2,3,1,2,2,2,1,2,3
Brazil,1,25,5,1,0,4,2,1,2,7,1,2,1,1,1,1,1,1,1,4,3,3,2,1,1,1,2,1,3,3
Brazil,1,40,19,3,3,5,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,1,4,3
Brazil,1,38,18,2,2,5,3,1,4,5,1,2,1,1,1,1,1,1,1,1,1,1,3,1,6,1,1,1,3,5
Brazil,2,41,19,3,3,5,2,1,2,7,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,5,6
Brazil,1,51,19,1,1,5,2,2,3,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1
Brazil,2,48,5,0,0,5,1,2,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,1,40,4,1,1,5,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
Brazil,1,64,39,2,1,2,3,2,3,6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
Brazil,1,57,30,2,0,3,3,2,4,3,1,1,2,2,2,2,1,2,1,1,1,1,1,1,4,1,1,1,1,1
Brazil,2,62,30,2,0,1,3,2,4,5,1,1,2,2,4,1,1,5,1,3,2,4,1,2,3,2,1,1,1,1
Brazil,2,34,4,1,0,5,2,2,3,7,1,1,2,1,2,1,2,2,1,2,2,2,5,2,5,2,1,1,1,1
Brazil,1,32,5,1,0,4,3,2,3,5,1,1,1,1,1,1,1,1,1,2,1,1,6,2,5,2,1,1,1,1
Brazil,1,59,36,2,0,5,2,2,5,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1
Brazil,1,36,2,1,1,4,3,2,4,7,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,2,1
Brazil,1,29,3,2,2,5,2,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,1,2,1
Brazil,1,66,42,2,0,4,3,2,4,6,1,1,1,1,1,1,1,1,1,2,2,2,2,1,5,1,1,1,3,1
Brazil,2,58,33,2,0,5,3,2,6,3,1,1,1,1,2,1,1,2,1,1,1,1,2,1,3,1,2,1,3,1
